target,target_name,render_seed,submission_rank,branch,iteration,candidate_index,prompt,render,top3_render,clip_similarity,lpips,pixel_mse,pixel_rmse,rank_clip,rank_lpips,rank_mse,rank_composite
statement/TP2-students/students/tp2-chosen/1159_25.png,1159_25.png,1159,1,composite,12,237,"Clear glass brimming with amber-orange juice, topped with a slice of ripe orange, scattered pieces of juicy fruit around, muted earthy tones behind, photorealistic renderings!",outputs/phase4_s7890/1159_25/composite/iter12_01.png,outputs/phase4_s7890_top3/1159_25_rank1_composite_cand237.png,0.9510371685028076,0.4193558096885681,0.019797956570982933,0.14070521295070648,4,7,5,5.333
statement/TP2-students/students/tp2-chosen/1159_25.png,1159_25.png,1159,2,clip,4,62,"Glass of fresh orange juice, enhanced by scattered citrus pieces, rendered in photorealistic style.",outputs/phase4_s7890/1159_25/clip/iter04_01.png,outputs/phase4_s7890_top3/1159_25_rank2_clip_cand062.png,0.9433757066726685,0.404520183801651,0.018780622631311417,0.13704241812229156,9,5,3,5.667
statement/TP2-students/students/tp2-chosen/1159_25.png,1159_25.png,1159,3,clip,5,82,"Glass of vibrant orange juice, accentuated by scattered citrus pieces, rendered in photorealistic style.",outputs/phase4_s7890/1159_25/clip/iter05_01.png,outputs/phase4_s7890_top3/1159_25_rank3_clip_cand082.png,0.9407362341880798,0.388462632894516,0.016870800405740738,0.1298876404762268,14,3,1,6.0
statement/TP2-students/students/tp2-chosen/1159_29.png,1159_29.png,1159,1,mse,7,133,"the palm tree on a solitary island in the ocean at dusk, dense green leaves against radiant horizon, thick trunk, rough rocks encircle roots, tranquil waves washing sand, soft evening light illuminating scene, precise photorender",outputs/phase4_s7890/1159_29/mse/iter07_02.png,outputs/phase4_s7890_top3/1159_29_rank1_mse_cand133.png,0.9246314167976379,0.5918318629264832,0.03083070181310177,0.1755867302417755,2,4,6,4.0
statement/TP2-students/students/tp2-chosen/1159_29.png,1159_29.png,1159,2,mse,9,176,"the tall palm tree on a solitary island in deep blue seas at dusk, vibrant green fronds against radiant horizon, thick",outputs/phase4_s7890/1159_29/mse/iter09_05.png,outputs/phase4_s7890_top3/1159_29_rank2_mse_cand176.png,0.9016770720481873,0.5505619645118713,0.03258739411830902,0.18051978945732117,38,1,12,17.0
statement/TP2-students/students/tp2-chosen/1159_29.png,1159_29.png,1159,3,mse,10,193,"the tall palm tree on a solitary island in deep blue seas at dusk, vibrant green fronds against radiant horizon, thick trunk, jagged rocks encircle roots, calm waves washing sand, soft evening light, meticulously rendered",outputs/phase4_s7890/1159_29/mse/iter10_02.png,outputs/phase4_s7890_top3/1159_29_rank3_mse_cand193.png,0.897903561592102,0.5994470715522766,0.030159834772348404,0.1736658662557602,51,7,4,20.667
statement/TP2-students/students/tp2-chosen/1159_3.png,1159_3.png,1159,1,composite,2,40,"a determined ash-haired girl summoning fireballs, sleek silver armor, warm bronze tones, slightly left-aligned composition, moody atmosphere, saturated colors, intricate details, focused gaze, electric energy, striking visuals",outputs/phase4_s7890/1159_3/composite/iter02_04.png,outputs/phase4_s7890_top3/1159_3_rank1_composite_cand040.png,0.8096388578414917,0.5988311171531677,0.0327174998819828,0.18087978661060333,36,4,7,15.667
statement/TP2-students/students/tp2-chosen/1159_3.png,1159_3.png,1159,2,composite,5,93,"Ash-haired female warrior unleashing flames, sleek silver armor, warm copper tones, slightly left-aligned framing, moody ambiance, vibrant colors, precise outlines, focused eye, electric charge, compelling scene",outputs/phase4_s7890/1159_3/composite/iter05_02.png,outputs/phase4_s7890_top3/1159_3_rank2_composite_cand093.png,0.8193128108978271,0.6077486872673035,0.0351361446082592,0.18744637072086334,14,14,24,17.333
statement/TP2-students/students/tp2-chosen/1159_3.png,1159_3.png,1159,3,mse,5,89,a determined ash-haired fighter brandishing fiery,outputs/phase4_s7890/1159_3/mse/iter05_03.png,outputs/phase4_s7890_top3/1159_3_rank3_mse_cand089.png,0.8426224589347839,0.6153192520141602,0.03565749526023865,0.18883192539215088,1,30,26,19.0
statement/TP2-students/students/tp2-chosen/1159_7.png,1159_7.png,1159,1,mse,6,114,"Hedgehog, sandy beige coat, shiny quills, sponge-texture, Kim Keever’s piece, SCP-914, detailed patterns, checkered spikes, frosted glass cube, subdued evening light",outputs/phase4_s7890/1159_7/mse/iter06_03.png,outputs/phase4_s7890_top3/1159_7_rank1_mse_cand114.png,0.7726267576217651,0.5790461301803589,0.01589026488363743,0.12605659663677216,16,25,9,16.667
statement/TP2-students/students/tp2-chosen/1159_7.png,1159_7.png,1159,2,clip,9,162,"Hedgehog, light beige fur, adorable hedgehog resting on sugary cube, Kim Keever's art, SCP-914, detailed design, checkered spikes, translucent sugar blocks, warm ambient light, evening setting",outputs/phase4_s7890/1159_7/clip/iter09_01.png,outputs/phase4_s7890_top3/1159_7_rank2_clip_cand162.png,0.7498621940612793,0.49165964126586914,0.018620572984218597,0.13645721971988678,40,1,26,22.333
statement/TP2-students/students/tp2-chosen/1159_7.png,1159_7.png,1159,3,mse,4,74,"A hedgehog, sandy beige coat, sparkling quills, sponge-like surface, Kim Keever’s piece, SCP-914, detailed patterns, checkered spikes, frosted glass cube, subtle evening light",outputs/phase4_s7890/1159_7/mse/iter04_03.png,outputs/phase4_s7890_top3/1159_7_rank3_mse_cand074.png,0.7714883685112,0.5864465832710266,0.017301449552178383,0.13153497874736786,19,38,17,24.667
statement/TP2-students/students/tp2-chosen/7836.png,7836.png,7836,1,composite,9,177,"Astronaut, astronaut standing on the reddish-brown planet's surface against swirling nebulae, flat matte painting, vertical wallpaper, to infinity and beyond, gazing off into the horizon, cover art, dark blurry background",outputs/phase4_s7890/7836/composite/iter09_01.png,outputs/phase4_s7890_top3/7836_rank1_composite_cand177.png,0.9153784513473511,0.446243554353714,0.011032741516828537,0.10503685474395752,2,4,3,3.0
statement/TP2-students/students/tp2-chosen/7836.png,7836.png,7836,2,composite,5,100,"Astronaut, astronaut standing on the reddish-brown planet's surface under swirling nebulae, flat matte painting, vertical wallpaper",outputs/phase4_s7890/7836/composite/iter05_04.png,outputs/phase4_s7890_top3/7836_rank2_composite_cand100.png,0.9261101484298706,0.47113800048828125,0.009964554570615292,0.09982261806726456,1,14,1,5.333
statement/TP2-students/students/tp2-chosen/7836.png,7836.png,7836,3,lpips,9,168,"The astronaut, astronaut standing on the rust-colored planet's surface with a shimmering nebula overhead, flat matte painting, vertical wallpaper, to infinity and beyond, gazing off into the horizon, cover art, dark blurry background",outputs/phase4_s7890/7836/lpips/iter09_02.png,outputs/phase4_s7890_top3/7836_rank3_lpips_cand168.png,0.9072867035865784,0.4629440903663635,0.01238370779901743,0.1112821102142334,3,9,10,7.333
statement/TP2-students/students/tp2-chosen/9338.png,9338.png,9338,1,clip,7,123,"Rainbow-colored hamster, painting of a mouse with vivid hues and textured fur, Julie Dillon style, warm volumetric lighting, squirrel king artwork, showcased at dusk",outputs/phase4_s7890/9338/clip/iter07_04.png,outputs/phase4_s7890_top3/9338_rank1_clip_cand123.png,0.8793960809707642,0.5111527442932129,0.016066214069724083,0.126752570271492,6,4,22,10.667
statement/TP2-students/students/tp2-chosen/9338.png,9338.png,9338,2,mse,11,195,"Rainbow-colored hamster, vivid shades, high saturation, detailed fur pattern, central focus, Julie Dillon artwork, volumetric illumination, squirrel king illustration, Dribble exhibit, Andrew Stevovich rendering technique",outputs/phase4_s7890/9338/mse/iter11_03.png,outputs/phase4_s7890_top3/9338_rank2_mse_cand195.png,0.8805320858955383,0.47793927788734436,0.016803421080112457,0.1296280175447464,4,1,37,14.0
statement/TP2-students/students/tp2-chosen/9338.png,9338.png,9338,3,clip,9,154,"Rainbow-colored hamster, painting of a mouse with richly saturated fur and detailed texture, Julie Dillon style, warm volumetric lighting, squirrel king artwork, centered composition",outputs/phase4_s7890/9338/clip/iter09_02.png,outputs/phase4_s7890_top3/9338_rank3_clip_cand154.png,0.8400170803070068,0.514227032661438,0.01575290784239769,0.1255105882883072,51,7,19,25.667
